"popularity","vote_count","video","poster_path","id","adult","backdrop_path","original_language","original_title","title","vote_average","overview","release_date","imdb_id","budget","revenue","runtime","homepage","tagline","genre","production_company","production_country","genres","production_companies","production_countries","keywords"
"8.982","979","False","/bgDOE1eyvi786a8vKV8rDwrAH6U.jpg","1636","False","/wWXpqD4DpYu8YYJXbdhc1xGvkN0.jpg","en","Bedazzled","Bedazzled","5.8","Elliot Richardson, suicidal techno geek, is given seven wishes to turn his life around when he meets up with a very seductive Satan. The catch: his soul. Some of his wishes include a 7 foot basketball star, a rock star, and a hamburger. But, as could be expected, the Devil must put her own little twist on each his fantasies.","2000-10-19","tt0230030","48000000.0","90383208.0","93.0","","Meet the Devil. She's giving Elliott seven wishes. But not a chance in Hell.","Fantasy","KirchMedia","United States of America","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 73949, 'logo_path': None, 'name': 'KirchMedia', 'origin_country': ''}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 2038, 'name': ""love of one's life""}, {'id': 4896, 'name': 'wish'}, {'id': 4957, 'name': 'sale of soul'}, {'id': 5810, 'name': 'pact with the devil'}, {'id': 9714, 'name': 'remake'}, {'id': 15001, 'name': 'demon'}, {'id': 188750, 'name': 'teuflisch'}]"
"12.664","2326","False","/aB4urkgTxBURJMUkd0kceDD7FUM.jpg","1495","False","/dzMGckpN2xAQDLr2Ddr8CZ3WbYF.jpg","en","Kingdom of Heaven","Kingdom of Heaven","6.7","After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.","2005-05-03","tt0320661","130000000.0","211643158.0","144.0","","Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong","Drama","Studio Babelsberg","Germany","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 4169, 'logo_path': None, 'name': 'Kanzaman', 'origin_country': 'ES'}, {'id': 19477, 'logo_path': None, 'name': 'Dune Films', 'origin_country': 'MA'}, {'id': 19478, 'logo_path': None, 'name': 'BK', 'origin_country': 'GB'}, {'id': 19479, 'logo_path': None, 'name': 'KOH', 'origin_country': 'US'}, {'id': 19480, 'logo_path': None, 'name': 'Reino del Cielo', 'origin_country': 'ES'}, {'id': 19482, 'logo_path': None, 'name': 'Inside Track 3', 'origin_country': 'GB'}, {'id': 19483, 'logo_path': None, 'name': 'Calle Cruzada', 'origin_country': 'ES'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 2868, 'name': 'crusade'}, {'id': 6917, 'name': 'epic'}, {'id': 10466, 'name': 'knight'}, {'id': 10491, 'name': 'swordsman'}, {'id': 14656, 'name': 'order of the templars'}, {'id': 14989, 'name': 'religious'}, {'id': 208681, 'name': 'knight templars'}, {'id': 220707, 'name': '12th century'}, {'id': 222337, 'name': 'saladin'}, {'id': 222340, 'name': 'king richard'}]"
"14.55","4450","False","/ckrTPz6FZ35L5ybjqvkLWzzSLO7.jpg","68735","False","/5SX2rgKXZ7NVmAJR5z5LprqSXKa.jpg","en","Warcraft","Warcraft","6.3","The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.","2016-05-25","tt0803096","160000000.0","433677183.0","123.0","http://www.warcraft-themovie.com/","Two worlds. One home.","Action","Legendary Entertainment","Canada","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 507, 'logo_path': '/z7H707qUWigbjHnJDMfj6QITEpb.png', 'name': 'Atlas Entertainment', 'origin_country': 'US'}, {'id': 16028, 'logo_path': '/6hZcvVaJlKpDLy0iMKXuvC0K2A5.png', 'name': 'Blizzard Entertainment', 'origin_country': 'US'}, {'id': 81620, 'logo_path': '/gNp4dfuBOXmVWdGKb63NfbFNbFi.png', 'name': 'Tencent Pictures', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 282, 'name': 'video game'}, {'id': 603, 'name': 'elves'}, {'id': 606, 'name': 'orcs'}, {'id': 2343, 'name': 'magic'}, {'id': 3713, 'name': 'chase'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10442, 'name': 'world of warcraft'}, {'id': 10821, 'name': 'sorcerer'}, {'id': 14946, 'name': 'fictional war'}, {'id': 41645, 'name': 'based on video game'}, {'id': 177912, 'name': 'wizard'}, {'id': 189113, 'name': 'fictional language'}, {'id': 211674, 'name': 'muscles'}, {'id': 228295, 'name': 'orc'}, {'id': 234213, 'name': 'sword and sorcery'}]"
"15.134","76","False","/4tS0iyKQBDFqVpVcH21MSJwXZdq.jpg","390634","False","/8WlEeHKf0BIydR1kWnOVHSSWugi.jpg","ja","劇場版 Fate／stay night [Heaven's Feel] II. lost butterfly","Fate/Stay Night: Heaven's Feel II. Lost Butterfly","5.7","Theatrical-release adaptation of the visual novel ""Fate/stay night"", following the third and final route. (Part 2 of a trilogy.)","2019-01-12","tt8091892","0.0","0.0","117.0","https://www.fate-sn.com/2nd/","","Animation","ufotable","Japan","[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 5887, 'logo_path': '/m6FEqz8rQECnmfjEwjNhNAlmhCJ.png', 'name': 'ufotable', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/faCTt5pKVrfcO9GmO3myu6OulAe.png', 'name': 'Aniplex', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]","[{'id': 233, 'name': 'japan'}, {'id': 1721, 'name': 'fight'}, {'id': 2343, 'name': 'magic'}, {'id': 6152, 'name': 'supernatural'}, {'id': 210024, 'name': 'anime'}]"
"11.575","1172","False","/qBxMhcmNnFniuDAZTKEHcSgKtsn.jpg","342473","False","/wlLdcK3Sm7zp0w1ZuVvnFlmcchM.jpg","en","Ballerina","Ballerina","7.1","Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house.","2016-12-14","tt2261287","30000000.0","2351359.0","89.0","","Life's greatest adventures begin with a single... Leap!","Animation","Main Journey","Canada","[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 91331, 'logo_path': '/uYyo3szZqWKn5p2bfAXMXzqVo8.png', 'name': 'Main Journey', 'origin_country': 'CA'}, {'id': 6623, 'logo_path': '/qvtEf5tM9IAEJUUhX9EcBl12Fhr.png', 'name': 'Caramel Films', 'origin_country': 'CA'}, {'id': 7038, 'logo_path': '/9YDo78sKAy6xxqBwVBT2Vi9FSZl.png', 'name': 'Quad Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]","[{'id': 90, 'name': 'paris, france'}, {'id': 334, 'name': 'flying'}, {'id': 1436, 'name': 'inventor'}, {'id': 1691, 'name': 'dance'}, {'id': 2199, 'name': 'opera'}, {'id': 4344, 'name': 'musical'}, {'id': 7393, 'name': ""life's dream""}, {'id': 10551, 'name': 'ballet'}, {'id': 13014, 'name': 'orphan'}, {'id': 159716, 'name': 'statue of liberty'}, {'id': 161155, 'name': 'kids'}, {'id': 164889, 'name': 'eiffel tower paris'}, {'id': 207928, 'name': '19th century'}, {'id': 209714, 'name': '3d'}]"
"18.786","4075","False","/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg","341013","False","/g3hni0i9iAQ13jDGOFWavJFlojc.jpg","en","Atomic Blonde","Atomic Blonde","6.3","An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.","2017-07-26","tt2406566","30000000.0","95673925.0","115.0","http://www.atomicblonde.com/","Talents can be overrated.","Action","Focus Features","Sweden","[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}, {'id': 3574, 'logo_path': '/j3iU6FoWplGPoO1Vxn8fFHX4VPE.png', 'name': 'Denver and Delilah Productions', 'origin_country': 'US'}, {'id': 23008, 'logo_path': '/5SarYupipdiejsEqUkwu1SpYfru.png', 'name': '87Eleven', 'origin_country': 'US'}, {'id': 24049, 'logo_path': '/zOHQ0A3PpNoLLeAxRZwSqNV3nPr.png', 'name': 'Sierra / Affinity', 'origin_country': 'US'}, {'id': 87733, 'logo_path': None, 'name': 'Closed on Mondays Entertainment', 'origin_country': ''}, {'id': 92029, 'logo_path': None, 'name': 'T.G.I.M. Films', 'origin_country': ''}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 74, 'name': 'germany'}, {'id': 220, 'name': 'berlin germany'}, {'id': 470, 'name': 'spy'}, {'id': 1295, 'name': 'europe'}, {'id': 1568, 'name': 'undercover'}, {'id': 2106, 'name': 'cold war'}, {'id': 3637, 'name': 'double agent'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 7281, 'name': 'shooting'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9826, 'name': 'murder'}, {'id': 14555, 'name': 'mi6'}, {'id': 161982, 'name': 'murder investigation'}]"
"9.74","2218","False","/scEvOPl6ZJctQVnRWHvq0pP0DkM.jpg","10189","False","/8lIkPDvw4berZGOodXg3r4bNxaV.jpg","en","Pineapple Express","Pineapple Express","6.6","A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.","2008-08-06","tt0910936","27000000.0","101624843.0","111.0","http://www.sonypictures.com/movies/pineappleexpress/","Put this in your pipe and smoke it.","Action","Columbia Pictures","United States of America","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 10105, 'logo_path': '/bN4tiAS8oNlHhIqq66KBPQ1Ekqh.png', 'name': 'Apatow Productions', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/5MYE96QiE5a5oFhXxFb4y8ILSpw.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 919, 'name': 'smoking'}, {'id': 3581, 'name': 'witness'}, {'id': 10776, 'name': 'marijuana'}, {'id': 54169, 'name': 'stoner'}, {'id': 169517, 'name': 'roach'}, {'id': 169522, 'name': 'lollipop'}, {'id': 169532, 'name': 'painting toenails'}, {'id': 169534, 'name': 'radio call in show'}, {'id': 169548, 'name': 'seed'}]"
"17.801","2671","False","/6YOBZYEkVxNzX7Sod7yChotUp5g.jpg","9732","False","/4LHPAe8CWFEz3jp4V3yKOQ7QXBz.jpg","en","The Lion King II: Simba's Pride","The Lion King II: Simba's Pride","6.9","The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?","1998-10-24","tt0120131","0.0","0.0","81.0","","The Circle of Life Continues...","Adventure","Disney Television Animation","Australia","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'id': 3475, 'logo_path': '/jTPNzDEn7eHmp3nEXEEtkHm6jLg.png', 'name': 'Disney Television Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 409, 'name': 'africa'}, {'id': 1009, 'name': 'baby'}, {'id': 2043, 'name': 'lion'}, {'id': 6054, 'name': 'friendship'}, {'id': 240303, 'name': 'father daughter relationship'}]"
"13.454","1737","False","/j8kUdhnIlYsgvL0u4EUKEzWUrbo.jpg","5123","False","/fi9gJiyDmYoqDlZdQKkI8Hp76YS.jpg","en","August Rush","August Rush","7.3","An orphaned musical prodigy uses his gift as a clue to finding his birth parents.","2007-11-21","tt0426931","25000000.0","66122026.0","114.0","http://augustrushmovie.warnerbros.com/","An incredible journey moving at the speed of sound","Family","CJ Entertainment","United States of America","[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","[{'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}, {'id': 30131, 'logo_path': None, 'name': 'Southpaw Entertainment', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 697, 'name': 'loss of loved one'}, {'id': 699, 'name': 'love at first sight'}, {'id': 953, 'name': 'guitar'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2251, 'name': 'lie'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 4173, 'name': 'music lover'}, {'id': 6027, 'name': 'music'}, {'id': 6170, 'name': 'motherly love'}, {'id': 6783, 'name': 'orphanage'}, {'id': 10103, 'name': 'children'}, {'id': 187056, 'name': 'woman director'}]"
"18.797","507","False","/pgH45ufjjmfSrHvuyOnNaiWl8oM.jpg","5289","False","/ni3DtIc0rm7OgxenOPKEktUjgsU.jpg","en","Chaos","Chaos","6.2","In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices.","2005-01-17","tt0402910","20000000.0","10289.0","106.0","","When the system breaks down... someone is about to get rich.","Drama","Mobius International","Canada","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","[{'id': 26147, 'logo_path': None, 'name': 'Mobius International', 'origin_country': ''}, {'id': 26146, 'logo_path': None, 'name': 'Chaotic Productions', 'origin_country': ''}, {'id': 972, 'logo_path': None, 'name': 'Current Entertainment', 'origin_country': ''}, {'id': 26144, 'logo_path': None, 'name': 'Rampage Entertainment', 'origin_country': ''}, {'id': 1896, 'logo_path': None, 'name': 'Pierce-Williams', 'origin_country': ''}, {'id': 5357, 'logo_path': '/19A0Ilxeh1bWMlyMtMgGzcNBn07.png', 'name': 'Zero Gravity Management', 'origin_country': 'US'}, {'id': 1171, 'logo_path': None, 'name': 'Epsilon Motion Pictures', 'origin_country': 'CH'}, {'id': 21869, 'logo_path': None, 'name': 'Möbius Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 2362, 'name': 'chaos theory'}, {'id': 15363, 'name': 'bank robbery'}]"
"12.726","2940","False","/yfOZaUh08d1YtLCtgvfRRAssrR7.jpg","71552","False","/1o7zeskzyKI7VkoPpusMLd6dLgO.jpg","en","American Reunion","American Reunion","6.2","The characters we met a little more than a decade ago return to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.","2012-04-04","tt1605630","50000000.0","234989584.0","113.0","http://www.americanreunionmovie.com/","Save the best piece for last.","Comedy","Universal Pictures","United States of America","[{'id': 35, 'name': 'Comedy'}]","[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 1157, 'name': 'husband wife relationship'}, {'id': 9663, 'name': 'sequel'}, {'id': 18187, 'name': 'family reunion'}, {'id': 33451, 'name': 'masturbation'}, {'id': 161158, 'name': 'scat'}, {'id': 161213, 'name': 'high school reunion'}, {'id': 179173, 'name': 'quitting a job'}, {'id': 179178, 'name': 'milf'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
"10.04","7724","False","/k5dzvCQkXU2CAhLtlj9BHE7xmyK.jpg","165","False","/snLFUFzWUZCdYkAbhZlaGJxiY3I.jpg","en","Back to the Future Part II","Back to the Future Part II","7.7","Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.","1989-11-22","tt0096874","40000000.0","332000000.0","108.0","http://www.backtothefuture.com/movies/backtothefuture2","Roads? Where we're going, we don't need roads!","Adventure","U-Drive Productions","United States of America","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 20448, 'logo_path': None, 'name': 'U-Drive Productions', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 390, 'name': 'skateboarding'}, {'id': 391, 'name': 'flying car'}, {'id': 830, 'name': 'car race'}, {'id': 951, 'name': 'delorean'}, {'id': 952, 'name': 'lightning'}, {'id': 956, 'name': 'almanac'}, {'id': 1436, 'name': 'inventor'}, {'id': 4379, 'name': 'time travel'}, {'id': 9663, 'name': 'sequel'}, {'id': 10738, 'name': 'diner'}, {'id': 12026, 'name': 'alternate history'}, {'id': 13130, 'name': 'teenager'}, {'id': 33888, 'name': 'electric guitar'}, {'id': 172251, 'name': 'walking cane'}, {'id': 196664, 'name': 'high school dance'}, {'id': 226370, 'name': 'hoverboard'}, {'id': 226371, 'name': 'video phone'}]"
"11.814","4633","False","/cLUMPdwCV0Dxd3P1ZkCXe7bVImI.jpg","114150","False","/ePqwTIoJeKJwShMABMst5duBcw9.jpg","en","Pitch Perfect","Pitch Perfect","7.3","College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.","2012-09-28","tt1981677","17000000.0","115350426.0","112.0","http://www.pitchperfectmovie.com/","Get pitch slapped.","Comedy","Brownstone Productions","United States of America","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 12365, 'logo_path': None, 'name': 'Brownstone Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 271, 'name': 'competition'}, {'id': 1253, 'name': 'roommate'}, {'id': 3616, 'name': 'college'}, {'id': 5248, 'name': 'female friendship'}, {'id': 6027, 'name': 'music'}, {'id': 9789, 'name': 'misfit'}, {'id': 10079, 'name': 'hazing'}, {'id': 13160, 'name': 'university'}, {'id': 33928, 'name': 'audition'}, {'id': 155939, 'name': 'group of friends'}, {'id': 167768, 'name': 'dorm room'}, {'id': 177972, 'name': 'bickering'}, {'id': 186117, 'name': 'dj'}, {'id': 186120, 'name': 'singing competition'}, {'id': 186125, 'name': 'film score'}, {'id': 186136, 'name': 'female musician'}, {'id': 206298, 'name': 'young adult'}, {'id': 209838, 'name': 'acapella'}]"
"12.514","1171","False","/5bqI54aIyPDzPKkScwJprzbAsIi.jpg","8840","False","/1VWsgfwm3cJ4vZnKEWxOj9cv7q.jpg","en","DragonHeart","DragonHeart","6.5","In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.","1996-05-31","tt0116136","57000000.0","115267375.0","103.0","","You will believe.","Fantasy","Universal Pictures","United States of America","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 2343, 'name': 'magic'}, {'id': 4152, 'name': 'kingdom'}, {'id': 4798, 'name': 'despot'}, {'id': 4978, 'name': 'immortality'}, {'id': 5331, 'name': 'village'}, {'id': 5774, 'name': 'forest'}, {'id': 6092, 'name': 'army'}, {'id': 8087, 'name': 'horror'}, {'id': 9104, 'name': 'partner'}, {'id': 9748, 'name': 'revenge'}, {'id': 10466, 'name': 'knight'}, {'id': 12554, 'name': 'dragon'}, {'id': 14643, 'name': 'battle'}, {'id': 161257, 'name': 'medieval'}, {'id': 222855, 'name': 'dragonheart'}, {'id': 235499, 'name': '10th century'}]"
"9.491","3965","False","/zqSqnHb045TN8Lzt2X4IVy8dfAW.jpg","10201","False","/oe32Z6gfjeNldrEPQWIrW1IbSaF.jpg","en","Yes Man","Yes Man","6.6","Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.","2008-12-09","tt1068680","70000000.0","225990978.0","104.0","","One Word Can Change Everything.","Comedy","The Zanuck Company","United States of America","[{'id': 35, 'name': 'Comedy'}]","[{'id': 80, 'logo_path': None, 'name': 'The Zanuck Company', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 5413, 'name': 'bungee-jump'}, {'id': 167608, 'name': 'scooter'}]"
"11.079","187","False","/ixB8bO1sFo5eLPqjsyd3u9UVzDD.jpg","302429","False","/yFAvLoOl4313nkV9wuOyTTq9bJ.jpg","en","Strange Magic","Strange Magic","6.4","A love potion works its devious charms on fairies, elves and the swamp-dwelling Bog King as they all try to possess the potion for themselves.","2015-01-23","tt4191054","0.0","13603453.0","99.0","http://lucasfilm.com/strange-magic","Everyone Deserves to be Loved.","Music","Touchstone Pictures","United States of America","[{'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 1, 'logo_path': '/o86DbpburjxrqAzEDhXZcyE8pDb.png', 'name': 'Lucasfilm', 'origin_country': 'US'}, {'id': 108270, 'logo_path': '/b34gQGmEWBm1NapuqEjBD6oNbWj.png', 'name': 'Lucasfilm Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 603, 'name': 'elves'}, {'id': 2710, 'name': 'fairy'}, {'id': 4344, 'name': 'musical'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 179542, 'name': 'love potion'}]"
